Email,Filename,Rating,original Rating,Unnamed: 4
12,fty1823.jpg,3,,
1,fty1823.jpg,3,,
10,fty1823.jpg,4,,
4,fty1824.jpg,1,,
12,fty1824.jpg,2,,
7,fty1824.jpg,3,,
11,fty1824.jpg,3,,
1,fty1824.jpg,1,,
9,fty1824.jpg,1,,
10,fty1824.jpg,2,,
2,fty1824.jpg,3,3.0,
3,fty1824.jpg,1,,
5,fty1824.jpg,2,,
8,fty1824.jpg,3,,
6,fty1824.jpg,2,,
5,fty1825.jpg,4,,
7,fty1825.jpg,4,,
4,fty1825.jpg,3,,
6,fty1825.jpg,3,,
9,fty1825.jpg,4,,
12,fty1825.jpg,3,,
11,fty1825.jpg,3,,
3,fty1825.jpg,4,,
10,fty1825.jpg,4,,
2,fty1825.jpg,5,3.0,
8,fty1825.jpg,4,,
1,fty1825.jpg,4,,
7,fty1826.jpg,3,,
9,fty1826.jpg,3,,
2,fty1826.jpg,4,5.0,
3,fty1826.jpg,5,,
1,fty1826.jpg,3,,
5,fty1826.jpg,4,,
8,fty1826.jpg,4,,
12,fty1826.jpg,4,,
10,fty1826.jpg,4,,
4,fty1826.jpg,4,,
6,fty1826.jpg,3,,
11,fty1826.jpg,3,,
10,fty1827.jpg,5,,
3,fty1827.jpg,5,,
2,fty1827.jpg,4,5.0,
11,fty1827.jpg,3,,
6,fty1827.jpg,4,,
9,fty1827.jpg,4,,
7,fty1827.jpg,4,,
4,fty1827.jpg,4,,
5,fty1827.jpg,4,,
1,fty1827.jpg,4,,
8,fty1827.jpg,5,,
12,fty1827.jpg,3,,
12,fty1828.jpg,3,,
5,fty1828.jpg,3,,
11,fty1828.jpg,4,,
8,fty1828.jpg,4,,
7,fty1828.jpg,5,,
4,fty1828.jpg,1,,
2,fty1828.jpg,3,4.0,
1,fty1828.jpg,4,,
10,fty1828.jpg,3,,
3,fty1828.jpg,5,,
6,fty1828.jpg,5,,
9,fty1828.jpg,5,,
12,fty1829.jpg,3,,
6,fty1829.jpg,2,,
5,fty1829.jpg,3,,
9,fty1829.jpg,3,,
2,fty1829.jpg,3,3.0,
11,fty1829.jpg,3,,
7,fty1829.jpg,3,,
4,fty1829.jpg,2,,
10,fty1829.jpg,3,,
8,fty1829.jpg,3,,
3,fty1829.jpg,3,,
1,fty1829.jpg,3,,
2,fty1830.jpg,4,4.0,
1,fty1830.jpg,4,,
5,fty1830.jpg,4,,
12,fty1830.jpg,3,,
4,fty1830.jpg,4,,
6,fty1830.jpg,4,,
10,fty1830.jpg,4,,
9,fty1830.jpg,4,,
8,fty1830.jpg,4,,
3,fty1830.jpg,5,,
7,fty1830.jpg,3,,
11,fty1830.jpg,4,,
10,fty1831.jpg,2,,
2,fty1831.jpg,3,3.0,
6,fty1831.jpg,3,,
12,fty1831.jpg,3,,
3,fty1831.jpg,3,,
1,fty1831.jpg,3,,
7,fty1831.jpg,3,,
9,fty1831.jpg,3,,
5,fty1831.jpg,3,,
11,fty1831.jpg,3,,
8,fty1831.jpg,3,,
4,fty1831.jpg,1,,
11,fty1832.jpg,4,,
6,fty1832.jpg,4,,
12,fty1832.jpg,4,,
1,fty1832.jpg,4,,
4,fty1832.jpg,3,,
10,fty1832.jpg,4,,
5,fty1832.jpg,4,,
3,fty1832.jpg,4,,
2,fty1832.jpg,3,4.0,
9,fty1832.jpg,4,,
7,fty1832.jpg,4,,
8,fty1832.jpg,4,,
5,fty1833.jpg,4,,
9,fty1833.jpg,3,,
7,fty1833.jpg,3,,
3,fty1833.jpg,4,,
6,fty1833.jpg,3,,
4,fty1833.jpg,4,,
10,fty1833.jpg,4,,
12,fty1833.jpg,3,,
8,fty1833.jpg,4,,
11,fty1833.jpg,3,,
1,fty1833.jpg,5,,
2,fty1833.jpg,3,4.0,
11,fty1834.jpg,4,,
7,fty1834.jpg,4,,
10,fty1834.jpg,4,,
4,fty1834.jpg,3,,
9,fty1834.jpg,3,,
8,fty1834.jpg,3,,
6,fty1834.jpg,3,,
3,fty1834.jpg,4,,
5,fty1834.jpg,4,,
2,fty1834.jpg,3,3.0,
12,fty1834.jpg,3,,
1,fty1834.jpg,4,,
1,fty1835.jpg,3,,
8,fty1835.jpg,3,,
10,fty1835.jpg,3,,
2,fty1835.jpg,3,3.0,
9,fty1835.jpg,3,,
7,fty1835.jpg,3,,
6,fty1835.jpg,3,,
12,fty1835.jpg,3,,
4,fty1835.jpg,1,,
11,fty1835.jpg,3,,
5,fty1835.jpg,4,,
3,fty1835.jpg,3,,
11,fty1836.jpg,3,,
5,fty1836.jpg,3,,
7,fty1836.jpg,3,,
10,fty1836.jpg,3,,
1,fty1836.jpg,3,,
9,fty1836.jpg,3,,
6,fty1836.jpg,3,,
3,fty1836.jpg,4,,
8,fty1836.jpg,3,,
12,fty1836.jpg,2,,
4,fty1836.jpg,4,,
2,fty1836.jpg,3,3.0,
10,fty1837.jpg,4,,
8,fty1837.jpg,4,,
1,fty1837.jpg,5,,
6,fty1837.jpg,4,,
4,fty1837.jpg,5,,
7,fty1837.jpg,4,,
5,fty1837.jpg,4,,
2,fty1837.jpg,5,3.0,
11,fty1837.jpg,5,,
3,fty1837.jpg,4,,
9,fty1837.jpg,5,,
12,fty1837.jpg,4,,
10,fty1838.jpg,4,,
7,fty1838.jpg,4,,
11,fty1838.jpg,3,,
8,fty1838.jpg,3,,
4,fty1838.jpg,4,,
12,fty1838.jpg,3,,
6,fty1838.jpg,4,,
3,fty1838.jpg,4,,
1,fty1838.jpg,3,,
9,fty1838.jpg,3,,
5,fty1838.jpg,3,,
2,fty1838.jpg,4,4.0,
9,fty1839.jpg,4,,
6,fty1839.jpg,5,,
11,fty1839.jpg,4,,
2,fty1839.jpg,4,5.0,
5,fty1839.jpg,4,,
10,fty1839.jpg,5,,
7,fty1839.jpg,4,,
1,fty1839.jpg,4,,
4,fty1839.jpg,3,,
3,fty1839.jpg,5,,
12,fty1839.jpg,4,,
8,fty1839.jpg,4,,
2,fty1840.jpg,3,3.0,
3,fty1840.jpg,3,,
9,fty1840.jpg,2,,
5,fty1840.jpg,3,,
1,fty1840.jpg,1,,
8,fty1840.jpg,3,,
4,fty1840.jpg,2,,
6,fty1840.jpg,2,,
7,fty1840.jpg,2,,
12,fty1840.jpg,2,,
10,fty1840.jpg,3,,
11,fty1840.jpg,3,,
12,fty1841.jpg,2,,
2,fty1841.jpg,4,3.0,
7,fty1841.jpg,3,,
9,fty1841.jpg,3,,
5,fty1841.jpg,3,,
1,fty1841.jpg,1,,
3,fty1841.jpg,3,,
10,fty1841.jpg,2,,
6,fty1841.jpg,2,,
11,fty1841.jpg,3,,
8,fty1841.jpg,3,,
4,fty1841.jpg,1,,
1,fty1842.jpg,4,,
5,fty1842.jpg,5,,
9,fty1842.jpg,4,,
3,fty1842.jpg,5,,
7,fty1842.jpg,4,,
10,fty1842.jpg,5,,
4,fty1842.jpg,3,,
2,fty1842.jpg,4,4.0,
12,fty1842.jpg,4,,
6,fty1842.jpg,5,,
8,fty1842.jpg,4,,
11,fty1842.jpg,3,,
4,fty1843.jpg,3,,
1,fty1843.jpg,3,,
8,fty1843.jpg,4,,
5,fty1843.jpg,3,,
9,fty1843.jpg,3,,
6,fty1843.jpg,3,,
12,fty1843.jpg,3,,
3,fty1843.jpg,4,,
11,fty1843.jpg,3,,
10,fty1843.jpg,4,,
2,fty1843.jpg,4,3.0,
7,fty1843.jpg,4,,
2,fty1844.jpg,5,5.0,
7,fty1844.jpg,4,,
5,fty1844.jpg,5,,
12,fty1844.jpg,4,,
9,fty1844.jpg,5,,
8,fty1844.jpg,4,,
4,fty1844.jpg,4,,
1,fty1844.jpg,5,,
11,fty1844.jpg,5,,
6,fty1844.jpg,5,,
10,fty1844.jpg,5,,
3,fty1844.jpg,4,,
2,fty1845.jpg,3,1.0,
6,fty1845.jpg,2,,
9,fty1845.jpg,2,,
3,fty1845.jpg,1,,
7,fty1845.jpg,3,,
1,fty1845.jpg,1,,
10,fty1845.jpg,2,,
8,fty1845.jpg,3,,
12,fty1845.jpg,1,,
4,fty1845.jpg,2,,
5,fty1845.jpg,2,,
11,fty1845.jpg,3,,
2,fty1846.jpg,3,4.0,
8,fty1846.jpg,3,,
11,fty1846.jpg,3,,
12,fty1846.jpg,3,,
7,fty1846.jpg,4,,
5,fty1846.jpg,3,,
3,fty1846.jpg,3,,
1,fty1846.jpg,4,,
4,fty1846.jpg,2,,
10,fty1846.jpg,4,,
9,fty1846.jpg,3,,
6,fty1846.jpg,3,,
11,fty1847.jpg,3,,
7,fty1847.jpg,3,,
5,fty1847.jpg,3,,
2,fty1847.jpg,5,4.0,
4,fty1847.jpg,4,,
10,fty1847.jpg,3,,
6,fty1847.jpg,3,,
1,fty1847.jpg,4,,
8,fty1847.jpg,3,,
9,fty1847.jpg,3,,
3,fty1847.jpg,4,,
12,fty1847.jpg,2,,
7,fty1848.jpg,3,,
6,fty1848.jpg,3,,
10,fty1848.jpg,4,,
1,fty1848.jpg,3,,
4,fty1848.jpg,3,,
12,fty1848.jpg,3,,
8,fty1848.jpg,3,,
3,fty1848.jpg,4,,
11,fty1848.jpg,3,,
2,fty1848.jpg,3,2.0,
9,fty1848.jpg,3,,
5,fty1848.jpg,4,,
8,fty1849.jpg,4,,
12,fty1849.jpg,3,,
7,fty1849.jpg,3,,
10,fty1849.jpg,3,,
11,fty1849.jpg,3,,
4,fty1849.jpg,3,,
6,fty1849.jpg,3,,
1,fty1849.jpg,3,,
2,fty1849.jpg,4,3.0,
5,fty1849.jpg,3,,
9,fty1849.jpg,3,,
3,fty1849.jpg,4,,
10,fty1850.jpg,4,,
12,fty1850.jpg,3,,
2,fty1850.jpg,4,3.0,
9,fty1850.jpg,3,,
7,fty1850.jpg,3,,
11,fty1850.jpg,4,,
3,fty1850.jpg,5,,
4,fty1850.jpg,4,,
8,fty1850.jpg,4,,
1,fty1850.jpg,4,,
6,fty1850.jpg,3,,
5,fty1850.jpg,4,,
4,fty1851.jpg,1,,
5,fty1851.jpg,3,,
1,fty1851.jpg,3,,
9,fty1851.jpg,3,,
6,fty1851.jpg,3,,
12,fty1851.jpg,3,,
10,fty1851.jpg,3,,
3,fty1851.jpg,3,,
2,fty1851.jpg,3,3.0,
11,fty1851.jpg,3,,
7,fty1851.jpg,3,,
8,fty1851.jpg,3,,
1,fty1852.jpg,4,,
2,fty1852.jpg,4,4.0,
8,fty1852.jpg,4,,
12,fty1852.jpg,3,,
4,fty1852.jpg,4,,
7,fty1852.jpg,3,,
3,fty1852.jpg,4,,
5,fty1852.jpg,4,,
10,fty1852.jpg,3,,
9,fty1852.jpg,3,,
11,fty1852.jpg,3,,
6,fty1852.jpg,4,,
9,fty1853.jpg,1,,
11,fty1853.jpg,3,,
6,fty1853.jpg,1,,
1,fty1853.jpg,1,,
5,fty1853.jpg,1,,
12,fty1853.jpg,2,,
2,fty1853.jpg,2,3.0,
7,fty1853.jpg,2,,
8,fty1853.jpg,3,,
3,fty1853.jpg,1,,
4,fty1853.jpg,2,,
10,fty1853.jpg,2,,
6,fty1854.jpg,3,,
12,fty1854.jpg,3,,
8,fty1854.jpg,3,,
2,fty1854.jpg,3,3.0,
11,fty1854.jpg,3,,
9,fty1854.jpg,3,,
10,fty1854.jpg,3,,
4,fty1854.jpg,3,,
5,fty1854.jpg,3,,
1,fty1854.jpg,5,,
3,fty1854.jpg,3,,
7,fty1854.jpg,3,,
7,fty1855.jpg,3,,
11,fty1855.jpg,3,,
9,fty1855.jpg,3,,
8,fty1855.jpg,4,,
4,fty1855.jpg,2,,
5,fty1855.jpg,3,,
1,fty1855.jpg,4,,
2,fty1855.jpg,3,3.0,
3,fty1855.jpg,4,,
10,fty1855.jpg,4,,
6,fty1855.jpg,3,,
12,fty1855.jpg,3,,
5,fty1856.jpg,4,,
6,fty1856.jpg,4,,
11,fty1856.jpg,4,,
9,fty1856.jpg,4,,
12,fty1856.jpg,4,,
8,fty1856.jpg,4,,
10,fty1856.jpg,4,,
1,fty1856.jpg,5,,
7,fty1856.jpg,4,,
4,fty1856.jpg,4,,
2,fty1856.jpg,4,4.0,
3,fty1856.jpg,5,,
10,fty1857.jpg,4,,
2,fty1857.jpg,5,5.0,
1,fty1857.jpg,5,,
4,fty1857.jpg,5,,
3,fty1857.jpg,4,,
5,fty1857.jpg,5,,
6,fty1857.jpg,4,,
7,fty1857.jpg,4,,
12,fty1857.jpg,3,,
8,fty1857.jpg,4,,
9,fty1857.jpg,4,,
11,fty1857.jpg,3,,
9,fty1858.jpg,4,,
5,fty1858.jpg,3,,
4,fty1858.jpg,2,,
8,fty1858.jpg,3,,
3,fty1858.jpg,4,,
7,fty1858.jpg,4,,
6,fty1858.jpg,3,,
1,fty1858.jpg,3,,
10,fty1858.jpg,3,,
12,fty1858.jpg,3,,
2,fty1858.jpg,4,3.0,
11,fty1858.jpg,3,,
1,fty1859.jpg,1,,
4,fty1859.jpg,1,,
3,fty1859.jpg,2,,
9,fty1859.jpg,1,,
8,fty1859.jpg,3,,
12,fty1859.jpg,1,,
6,fty1859.jpg,2,,
11,fty1859.jpg,3,,
5,fty1859.jpg,1,,
7,fty1859.jpg,2,,
10,fty1859.jpg,2,,
2,fty1859.jpg,3,3.0,
7,fty1860.jpg,3,,
2,fty1860.jpg,3,4.0,
1,fty1860.jpg,2,,
11,fty1860.jpg,3,,
10,fty1860.jpg,3,,
5,fty1860.jpg,3,,
6,fty1860.jpg,3,,
3,fty1860.jpg,4,,
4,fty1860.jpg,3,,
9,fty1860.jpg,3,,
8,fty1860.jpg,3,,
12,fty1860.jpg,3,,
1,fty1861.jpg,5,,
10,fty1861.jpg,4,,
3,fty1861.jpg,5,,
12,fty1861.jpg,4,,
9,fty1861.jpg,3,,
6,fty1861.jpg,3,,
11,fty1861.jpg,3,,
7,fty1861.jpg,4,,
2,fty1861.jpg,4,4.0,
5,fty1861.jpg,4,,
4,fty1861.jpg,3,,
8,fty1861.jpg,3,,
3,fty1862.jpg,2,,
10,fty1862.jpg,4,,
6,fty1862.jpg,3,,
4,fty1862.jpg,3,,
9,fty1862.jpg,2,,
8,fty1862.jpg,3,,
1,fty1862.jpg,3,,
2,fty1862.jpg,3,3.0,
12,fty1862.jpg,1,,
7,fty1862.jpg,3,,
5,fty1862.jpg,3,,
11,fty1862.jpg,3,,
9,fty1863.jpg,3,,
1,fty1863.jpg,3,,
5,fty1863.jpg,4,,
6,fty1863.jpg,3,,
12,fty1863.jpg,3,,
2,fty1863.jpg,3,4.0,
8,fty1863.jpg,5,,
11,fty1863.jpg,4,,
10,fty1863.jpg,3,,
7,fty1863.jpg,4,,
3,fty1863.jpg,4,,
4,fty1863.jpg,3,,
4,fty1864.jpg,3,,
10,fty1864.jpg,3,,
1,fty1864.jpg,4,,
12,fty1864.jpg,3,,
9,fty1864.jpg,3,,
5,fty1864.jpg,3,,
7,fty1864.jpg,4,,
6,fty1864.jpg,4,,
3,fty1864.jpg,4,,
2,fty1864.jpg,4,4.0,
11,fty1864.jpg,4,,
8,fty1864.jpg,3,,
2,fty1865.jpg,4,4.0,
6,fty1865.jpg,3,,
4,fty1865.jpg,4,,
11,fty1865.jpg,3,,
5,fty1865.jpg,3,,
1,fty1865.jpg,1,,
9,fty1865.jpg,3,,
10,fty1865.jpg,3,,
3,fty1865.jpg,4,,
12,fty1865.jpg,3,,
7,fty1865.jpg,4,,
8,fty1865.jpg,3,,
9,fty1866.jpg,2,,
3,fty1866.jpg,1,,
6,fty1866.jpg,1,,
1,fty1866.jpg,1,,
8,fty1866.jpg,2,,
5,fty1866.jpg,2,,
11,fty1866.jpg,3,,
7,fty1866.jpg,2,,
12,fty1866.jpg,1,,
4,fty1866.jpg,1,,
10,fty1866.jpg,1,,
2,fty1866.jpg,2,2.0,
11,fty1867.jpg,4,,
3,fty1867.jpg,4,,
6,fty1867.jpg,5,,
9,fty1867.jpg,3,,
7,fty1867.jpg,4,,
2,fty1867.jpg,5,4.0,
4,fty1867.jpg,4,,
1,fty1867.jpg,4,,
10,fty1867.jpg,5,,
5,fty1867.jpg,5,,
12,fty1867.jpg,4,,
8,fty1867.jpg,4,,
2,fty1868.jpg,3,3.0,
8,fty1868.jpg,4,,
11,fty1868.jpg,3,,
4,fty1868.jpg,4,,
9,fty1868.jpg,3,,
12,fty1868.jpg,3,,
5,fty1868.jpg,3,,
1,fty1868.jpg,3,,
6,fty1868.jpg,3,,
3,fty1868.jpg,4,,
7,fty1868.jpg,4,,
10,fty1868.jpg,3,,
9,fty1869.jpg,3,,
10,fty1869.jpg,3,,
8,fty1869.jpg,3,,
3,fty1869.jpg,4,,
4,fty1869.jpg,2,,
5,fty1869.jpg,3,,
6,fty1869.jpg,3,,
12,fty1869.jpg,3,,
1,fty1869.jpg,3,,
7,fty1869.jpg,3,,
2,fty1869.jpg,4,5.0,
11,fty1869.jpg,3,,
5,fty1870.jpg,3,,
8,fty1870.jpg,3,,
2,fty1870.jpg,3,3.0,
11,fty1870.jpg,3,,
4,fty1870.jpg,3,,
12,fty1870.jpg,2,,
3,fty1870.jpg,4,,
9,fty1870.jpg,3,,
7,fty1870.jpg,3,,
10,fty1870.jpg,3,,
6,fty1870.jpg,3,,
1,fty1870.jpg,3,,
2,fty1871.jpg,3,3.0,
8,fty1871.jpg,3,,
12,fty1871.jpg,3,,
3,fty1871.jpg,4,,
1,fty1871.jpg,3,,
6,fty1871.jpg,3,,
11,fty1871.jpg,3,,
10,fty1871.jpg,4,,
5,fty1871.jpg,3,,
7,fty1871.jpg,3,,
9,fty1871.jpg,3,,
4,fty1871.jpg,4,,
8,fty1872.jpg,4,,
11,fty1872.jpg,3,,
10,fty1872.jpg,3,,
7,fty1872.jpg,3,,
3,fty1872.jpg,3,,
9,fty1872.jpg,3,,
5,fty1872.jpg,3,,
2,fty1872.jpg,3,3.0,
6,fty1872.jpg,3,,
1,fty1872.jpg,3,,
4,fty1872.jpg,1,,
12,fty1872.jpg,3,,
7,fty1873.jpg,3,,
10,fty1873.jpg,2,,
5,fty1873.jpg,2,,
6,fty1873.jpg,1,,
9,fty1873.jpg,2,,
8,fty1873.jpg,3,,
2,fty1873.jpg,3,1.0,
4,fty1873.jpg,1,,
3,fty1873.jpg,1,,
11,fty1873.jpg,3,,
1,fty1873.jpg,1,,
12,fty1873.jpg,1,,
1,fty1874.jpg,3,,
4,fty1874.jpg,3,,
12,fty1874.jpg,2,,
5,fty1874.jpg,3,,
7,fty1874.jpg,4,,
8,fty1874.jpg,4,,
2,fty1874.jpg,3,3.0,
3,fty1874.jpg,4,,
6,fty1874.jpg,3,,
11,fty1874.jpg,3,,
9,fty1874.jpg,3,,
10,fty1874.jpg,3,,
12,fty1875.jpg,2,,
1,fty1875.jpg,1,,
11,fty1875.jpg,3,,
4,fty1875.jpg,1,,
3,fty1875.jpg,3,,
6,fty1875.jpg,2,,
10,fty1875.jpg,3,,
5,fty1875.jpg,2,,
9,fty1875.jpg,2,,
2,fty1875.jpg,3,3.0,
7,fty1875.jpg,3,,
8,fty1875.jpg,3,,
4,fty1876.jpg,2,,
9,fty1876.jpg,3,,
7,fty1876.jpg,3,,
3,fty1876.jpg,3,,
1,fty1876.jpg,3,,
6,fty1876.jpg,2,,
12,fty1876.jpg,2,,
5,fty1876.jpg,3,,
8,fty1876.jpg,3,,
10,fty1876.jpg,3,,
11,fty1876.jpg,3,,
2,fty1876.jpg,3,3.0,
1,fty1877.jpg,5,,
5,fty1877.jpg,4,,
11,fty1877.jpg,3,,
10,fty1877.jpg,3,,
8,fty1877.jpg,3,,
6,fty1877.jpg,3,,
9,fty1877.jpg,4,,
12,fty1877.jpg,3,,
3,fty1877.jpg,4,,
2,fty1877.jpg,5,5.0,
4,fty1877.jpg,4,,
7,fty1877.jpg,4,,
11,fty1878.jpg,3,,
3,fty1878.jpg,4,,
5,fty1878.jpg,4,,
10,fty1878.jpg,4,,
9,fty1878.jpg,3,,
1,fty1878.jpg,4,,
8,fty1878.jpg,5,,
12,fty1878.jpg,2,,
4,fty1878.jpg,4,,
7,fty1878.jpg,3,,
2,fty1878.jpg,4,4.0,
6,fty1878.jpg,4,,
12,fty1879.jpg,3,,
2,fty1879.jpg,3,3.0,
11,fty1879.jpg,4,,
4,fty1879.jpg,1,,
5,fty1879.jpg,3,,
6,fty1879.jpg,4,,
3,fty1879.jpg,4,,
8,fty1879.jpg,4,,
1,fty1879.jpg,3,,
9,fty1879.jpg,3,,
10,fty1879.jpg,3,,
7,fty1879.jpg,4,,
2,fty1880.jpg,3,1.0,
10,fty1880.jpg,3,,
12,fty1880.jpg,2,,
3,fty1880.jpg,2,,
5,fty1880.jpg,3,,
11,fty1880.jpg,3,,
6,fty1880.jpg,2,,
1,fty1880.jpg,2,,
9,fty1880.jpg,2,,
4,fty1880.jpg,2,,
7,fty1880.jpg,3,,
8,fty1880.jpg,3,,
12,fty1881.jpg,3,,
10,fty1881.jpg,3,,
3,fty1881.jpg,4,,
4,fty1881.jpg,2,,
2,fty1881.jpg,4,3.0,
7,fty1881.jpg,4,,
6,fty1881.jpg,3,,
5,fty1881.jpg,4,,
8,fty1881.jpg,4,,
11,fty1881.jpg,3,,
1,fty1881.jpg,3,,
9,fty1881.jpg,3,,
8,fty1882.jpg,4,,
5,fty1882.jpg,4,,
3,fty1882.jpg,4,,
10,fty1882.jpg,4,,
2,fty1882.jpg,4,3.0,
12,fty1882.jpg,3,,
6,fty1882.jpg,3,,
11,fty1882.jpg,3,,
7,fty1882.jpg,4,,
4,fty1882.jpg,4,,
1,fty1882.jpg,4,,
9,fty1882.jpg,2,,
11,fty1883.jpg,3,,
6,fty1883.jpg,4,,
1,fty1883.jpg,3,,
9,fty1883.jpg,3,,
8,fty1883.jpg,3,,
3,fty1883.jpg,3,,
5,fty1883.jpg,3,,
2,fty1883.jpg,3,3.0,
7,fty1883.jpg,3,,
12,fty1883.jpg,3,,
10,fty1883.jpg,3,,
4,fty1883.jpg,3,,
5,fty1884.jpg,3,,
4,fty1884.jpg,3,,
11,fty1884.jpg,3,,
10,fty1884.jpg,3,,
2,fty1884.jpg,3,3.0,
1,fty1884.jpg,3,,
3,fty1884.jpg,2,,
9,fty1884.jpg,3,,
8,fty1884.jpg,3,,
12,fty1884.jpg,2,,
7,fty1884.jpg,3,,
6,fty1884.jpg,3,,
10,fty1885.jpg,3,,
8,fty1885.jpg,3,,
6,fty1885.jpg,2,,
3,fty1885.jpg,3,,
7,fty1885.jpg,3,,
12,fty1885.jpg,2,,
5,fty1885.jpg,3,,
4,fty1885.jpg,1,,
1,fty1885.jpg,2,,
11,fty1885.jpg,3,,
2,fty1885.jpg,3,3.0,
9,fty1885.jpg,3,,
1,fty1886.jpg,2,,
7,fty1886.jpg,3,,
12,fty1886.jpg,3,,
6,fty1886.jpg,3,,
4,fty1886.jpg,1,,
8,fty1886.jpg,3,,
3,fty1886.jpg,3,,
9,fty1886.jpg,2,,
2,fty1886.jpg,3,3.0,
5,fty1886.jpg,3,,
11,fty1886.jpg,3,,
10,fty1886.jpg,3,,
8,fty1887.jpg,4,,
6,fty1887.jpg,4,,
1,fty1887.jpg,4,,
12,fty1887.jpg,3,,
2,fty1887.jpg,5,4.0,
4,fty1887.jpg,3,,
10,fty1887.jpg,4,,
11,fty1887.jpg,3,,
9,fty1887.jpg,4,,
7,fty1887.jpg,4,,
5,fty1887.jpg,4,,
3,fty1887.jpg,5,,
7,fty1888.jpg,3,,
12,fty1888.jpg,3,,
2,fty1888.jpg,3,4.0,
6,fty1888.jpg,3,,
1,fty1888.jpg,4,,
4,fty1888.jpg,2,,
5,fty1888.jpg,3,,
11,fty1888.jpg,3,,
9,fty1888.jpg,3,,
3,fty1888.jpg,5,,
10,fty1888.jpg,4,,
8,fty1888.jpg,3,,
9,fty1889.jpg,3,,
7,fty1889.jpg,4,,
3,fty1889.jpg,4,,
2,fty1889.jpg,4,3.0,
11,fty1889.jpg,4,,
10,fty1889.jpg,4,,
12,fty1889.jpg,3,,
8,fty1889.jpg,3,,
6,fty1889.jpg,3,,
1,fty1889.jpg,4,,
4,fty1889.jpg,4,,
5,fty1889.jpg,4,,
12,fty1890.jpg,1,,
11,fty1890.jpg,1,,
8,fty1890.jpg,2,,
3,fty1890.jpg,1,,
10,fty1890.jpg,1,,
2,fty1890.jpg,1,1.0,
7,fty1890.jpg,2,,
5,fty1890.jpg,1,,
9,fty1890.jpg,1,,
1,fty1890.jpg,1,,
4,fty1890.jpg,1,,
6,fty1890.jpg,1,,
6,fty1891.jpg,3,,
3,fty1891.jpg,5,,
7,fty1891.jpg,4,,
1,fty1891.jpg,5,,
12,fty1891.jpg,3,,
4,fty1891.jpg,4,,
11,fty1891.jpg,4,,
9,fty1891.jpg,4,,
5,fty1891.jpg,4,,
10,fty1891.jpg,4,,
8,fty1891.jpg,3,,
2,fty1891.jpg,4,5.0,
11,fty1892.jpg,3,,
1,fty1892.jpg,4,,
10,fty1892.jpg,4,,
8,fty1892.jpg,4,,
3,fty1892.jpg,4,,
2,fty1892.jpg,5,4.0,
12,fty1892.jpg,3,,
4,fty1892.jpg,5,,
7,fty1892.jpg,4,,
9,fty1892.jpg,4,,
5,fty1892.jpg,3,,
6,fty1892.jpg,3,,
1,fty1893.jpg,3,,
10,fty1893.jpg,4,,
8,fty1893.jpg,3,,
12,fty1893.jpg,2,,
7,fty1893.jpg,3,,
11,fty1893.jpg,3,,
4,fty1893.jpg,1,,
6,fty1893.jpg,3,,
9,fty1893.jpg,3,,
2,fty1893.jpg,3,3.0,
3,fty1893.jpg,3,,
5,fty1893.jpg,3,,
12,fty1894.jpg,4,,
6,fty1894.jpg,5,,
2,fty1894.jpg,4,5.0,
3,fty1894.jpg,5,,
7,fty1894.jpg,4,,
11,fty1894.jpg,4,,
9,fty1894.jpg,4,,
5,fty1894.jpg,4,,
10,fty1894.jpg,5,,
8,fty1894.jpg,4,,
1,fty1894.jpg,5,,
4,fty1894.jpg,4,,
9,fty1895.jpg,4,,
4,fty1895.jpg,1,,
5,fty1895.jpg,4,,
10,fty1895.jpg,4,,
11,fty1895.jpg,3,,
1,fty1895.jpg,2,,
12,fty1895.jpg,4,,
8,fty1895.jpg,3,,
3,fty1895.jpg,5,,
7,fty1895.jpg,4,,
2,fty1895.jpg,4,3.0,
6,fty1895.jpg,3,,
7,fty1896.jpg,4,,
12,fty1896.jpg,2,,
10,fty1896.jpg,3,,
5,fty1896.jpg,3,,
3,fty1896.jpg,4,,
2,fty1896.jpg,3,3.0,
9,fty1896.jpg,3,,
6,fty1896.jpg,3,,
11,fty1896.jpg,3,,
1,fty1896.jpg,3,,
4,fty1896.jpg,2,,
8,fty1896.jpg,3,,
2,fty1897.jpg,4,4.0,
1,fty1897.jpg,4,,
3,fty1897.jpg,5,,
10,fty1897.jpg,4,,
4,fty1897.jpg,3,,
7,fty1897.jpg,4,,
5,fty1897.jpg,3,,
11,fty1897.jpg,3,,
12,fty1897.jpg,4,,
8,fty1897.jpg,4,,
9,fty1897.jpg,3,,
6,fty1897.jpg,4,,
5,fty1898.jpg,3,,
4,fty1898.jpg,2,,
7,fty1898.jpg,4,,
8,fty1898.jpg,3,,
1,fty1898.jpg,4,,
6,fty1898.jpg,3,,
2,fty1898.jpg,3,4.0,
11,fty1898.jpg,4,,
9,fty1898.jpg,3,,
12,fty1898.jpg,3,,
3,fty1898.jpg,3,,
10,fty1898.jpg,3,,
11,fty1899.jpg,3,,
6,fty1899.jpg,3,,
1,fty1899.jpg,2,,
12,fty1899.jpg,3,,
8,fty1899.jpg,4,,
3,fty1899.jpg,3,,
7,fty1899.jpg,3,,
9,fty1899.jpg,3,,
4,fty1899.jpg,1,,
2,fty1899.jpg,4,3.0,
5,fty1899.jpg,3,,
10,fty1899.jpg,3,,
7,fty1900.jpg,3,,
